age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
32;unemployed;married;secondary;no;10;yes;no;unknown;6;may;501;4;-1;0;unknown;no
57;retired;married;primary;no;1238;yes;no;cellular;15;jul;274;1;-1;0;unknown;no
49;admin.;single;secondary;no;981;yes;no;telephone;21;nov;10;3;-1;0;unknown;no
56;entrepreneur;married;unknown;no;575;no;no;unknown;20;jun;18;2;-1;0;unknown;no
48;admin.;divorced;unknown;no;-70;no;no;cellular;14;may;243;1;-1;0;unknown;no
27;student;single;tertiary;no;3733;yes;no;cellular;22;may;198;1;98;6;success;yes
31;management;single;tertiary;no;574;yes;no;cellular;16;jul;410;2;-1;0;unknown;no
28;blue-collar;single;secondary;no;43;no;no;unknown;19;may;190;1;-1;0;unknown;no
36;management;married;tertiary;no;428;no;no;unknown;28;may;121;1;-1;0;unknown;no
58;housemaid;married;primary;no;0;yes;no;telephone;9;jul;148;1;-1;0;unknown;no
46;admin.;married;secondary;no;0;yes;yes;cellular;20;apr;239;2;259;2;failure;no
32;management;single;tertiary;no;474;yes;no;cellular;7;aug;90;3;-1;0;unknown;no
39;services;married;secondary;no;-540;no;no;unknown;6;jun;29;1;-1;0;unknown;no
35;self-employed;married;tertiary;no;560;yes;no;cellular;2;apr;58;1;136;1;failure;no
31;management;married;tertiary;no;325;yes;no;cellular;18;jul;1139;2;-1;0;unknown;yes
29;management;single;tertiary;no;437;no;no;cellular;5;aug;504;1;92;1;success;yes
48;blue-collar;married;primary;no;574;no;no;cellular;5;aug;348;1;-1;0;unknown;no
60;retired;married;primary;no;0;no;no;telephone;30;jul;130;3;-1;0;unknown;no
74;retired;married;secondary;no;935;no;no;cellular;26;jan;100;1;104;1;other;no
30;services;married;secondary;no;699;yes;no;unknown;29;may;544;1;-1;0;unknown;no
52;admin.;single;primary;no;0;no;no;unknown;19;may;182;11;-1;0;unknown;no
24;blue-collar;married;secondary;no;-220;yes;no;cellular;2;apr;90;1;-1;0;unknown;no
29;services;married;secondary;no;11417;yes;no;unknown;28;may;272;2;-1;0;unknown;no
33;housemaid;married;primary;no;212;yes;no;cellular;11;jul;260;2;-1;0;unknown;no
34;blue-collar;married;secondary;no;67;yes;yes;unknown;8;may;672;3;-1;0;unknown;no
45;admin.;divorced;secondary;no;0;no;no;cellular;29;oct;264;1;-1;0;unknown;yes
31;blue-collar;married;secondary;no;0;no;yes;telephone;15;jul;275;2;-1;0;unknown;no
45;technician;married;secondary;no;1673;no;no;cellular;23;oct;76;1;-1;0;unknown;no
27;services;married;secondary;no;-1202;yes;no;unknown;4;jun;749;2;-1;0;unknown;no
30;management;single;tertiary;no;4213;no;no;cellular;25;aug;142;4;-1;0;unknown;no
45;blue-collar;married;primary;no;0;no;no;cellular;26;aug;454;2;-1;0;unknown;no
57;blue-collar;married;secondary;no;1521;yes;yes;cellular;18;may;102;2;178;5;failure;no
34;management;married;tertiary;no;1310;no;no;telephone;30;jan;521;3;158;7;other;no
40;admin.;married;secondary;no;0;yes;yes;cellular;17;nov;57;1;-1;0;unknown;no
39;management;married;tertiary;no;399;no;no;cellular;9;apr;504;1;-1;0;unknown;no
46;technician;married;tertiary;no;405;no;no;cellular;11;aug;138;3;-1;0;unknown;no
55;management;divorced;tertiary;no;9756;yes;no;cellular;5;jun;103;2;95;1;other;yes
25;management;single;tertiary;no;2506;no;no;cellular;17;feb;485;1;-1;0;unknown;yes
34;management;married;tertiary;no;697;no;no;cellular;5;aug;166;1;-1;0;unknown;no
37;blue-collar;married;primary;no;403;yes;no;cellular;8;may;318;2;338;1;success;no
64;retired;divorced;tertiary;no;890;no;no;cellular;3;jul;531;3;-1;0;unknown;no
45;technician;divorced;secondary;no;809;yes;no;cellular;13;may;155;2;363;4;failure;no
57;housemaid;married;secondary;no;158;yes;no;telephone;10;jul;73;1;-1;0;unknown;no
21;student;single;unknown;no;137;yes;no;unknown;12;may;198;3;-1;0;unknown;no
58;housemaid;married;secondary;no;2705;no;no;telephone;14;aug;137;1;-1;0;unknown;no
41;blue-collar;single;secondary;no;75;yes;no;unknown;1;jul;479;9;-1;0;unknown;yes
41;management;married;unknown;no;2457;yes;no;unknown;9;may;285;1;-1;0;unknown;no
58;management;married;tertiary;no;541;yes;no;cellular;8;may;98;1;-1;0;unknown;no
33;management;married;tertiary;no;287;yes;no;cellular;15;may;199;2;274;3;other;no
32;management;married;tertiary;no;273;yes;yes;cellular;18;jul;97;3;-1;0;unknown;no
44;services;divorced;secondary;no;0;yes;no;unknown;4;jun;389;5;-1;0;unknown;no
47;unknown;married;unknown;no;677;no;no;cellular;7;aug;384;1;99;4;success;no
41;self-employed;married;primary;no;340;no;no;unknown;6;jun;37;3;-1;0;unknown;no
54;technician;married;tertiary;no;98;no;no;cellular;8;aug;420;4;-1;0;unknown;no
47;technician;divorced;tertiary;no;477;yes;no;telephone;7;may;973;1;366;1;failure;no
32;management;single;tertiary;no;2629;no;no;cellular;28;aug;77;4;-1;0;unknown;no
59;housemaid;married;tertiary;no;0;no;yes;cellular;29;jul;376;2;-1;0;unknown;no
29;technician;single;tertiary;no;2325;no;no;cellular;2;feb;125;1;-1;0;unknown;yes
48;services;married;secondary;yes;-20;no;no;cellular;20;aug;142;2;-1;0;unknown;no
32;technician;single;secondary;no;230;yes;no;cellular;18;may;442;1;266;8;failure;yes
46;management;divorced;secondary;no;-852;no;yes;cellular;29;aug;728;2;-1;0;unknown;no
31;blue-collar;single;primary;no;-280;no;no;unknown;21;may;281;3;-1;0;unknown;no
53;blue-collar;married;secondary;no;25;no;no;cellular;22;aug;528;2;-1;0;unknown;yes
34;technician;single;tertiary;no;9851;yes;no;cellular;20;nov;128;5;-1;0;unknown;no
48;services;single;unknown;no;5095;yes;no;unknown;16;jun;71;1;-1;0;unknown;no
32;technician;married;secondary;no;687;no;no;cellular;20;aug;161;4;-1;0;unknown;no
31;management;married;secondary;no;1368;yes;no;cellular;12;aug;129;4;-1;0;unknown;no
27;blue-collar;single;primary;no;-179;yes;no;cellular;15;may;54;2;-1;0;unknown;no
60;admin.;married;secondary;no;-396;yes;no;cellular;11;may;443;1;350;1;failure;no
34;blue-collar;single;tertiary;no;1011;yes;no;unknown;6;may;136;1;-1;0;unknown;no
52;self-employed;married;secondary;no;9;no;yes;unknown;6;jun;44;1;-1;0;unknown;no
48;blue-collar;married;secondary;no;1159;yes;yes;cellular;15;may;1181;9;-1;0;unknown;no
45;technician;married;primary;no;-322;no;no;unknown;9;jun;225;2;-1;0;unknown;no
54;technician;divorced;secondary;no;1114;yes;no;cellular;30;jan;81;1;-1;0;unknown;no
52;services;married;secondary;no;2072;no;no;cellular;10;jul;224;1;-1;0;unknown;no
47;entrepreneur;married;tertiary;no;459;yes;no;cellular;29;jul;189;4;-1;0;unknown;no
54;unknown;married;secondary;no;1157;no;no;cellular;26;may;98;2;-1;0;unknown;no
34;blue-collar;married;secondary;no;8309;yes;yes;cellular;19;nov;50;1;-1;0;unknown;no
39;technician;single;tertiary;no;1043;no;no;cellular;18;aug;195;10;-1;0;unknown;no
46;technician;married;secondary;no;2098;no;no;cellular;7;aug;110;2;-1;0;unknown;no
26;unemployed;single;secondary;no;461;no;no;cellular;28;jan;214;1;-1;0;unknown;no
37;technician;single;secondary;no;61;yes;no;unknown;19;may;182;8;-1;0;unknown;no
47;blue-collar;married;secondary;no;1203;yes;no;cellular;17;apr;239;2;-1;0;unknown;no
35;technician;married;secondary;no;1067;no;yes;cellular;12;aug;179;6;-1;0;unknown;no
57;unemployed;married;primary;no;0;no;no;unknown;9;jun;540;1;-1;0;unknown;no
34;management;married;tertiary;no;1657;yes;no;cellular;18;may;566;2;356;4;failure;no
47;technician;married;secondary;no;1219;no;no;cellular;18;aug;697;4;-1;0;unknown;yes
27;technician;married;secondary;no;7;yes;no;unknown;15;may;98;2;-1;0;unknown;no
40;blue-collar;married;secondary;no;-839;yes;yes;cellular;16;jul;1018;2;-1;0;unknown;yes
39;technician;married;secondary;no;994;no;no;cellular;5;feb;221;1;241;1;failure;no
36;entrepreneur;married;tertiary;no;6;no;no;telephone;30;oct;246;1;-1;0;unknown;no
42;technician;single;secondary;no;0;no;no;cellular;21;aug;656;2;-1;0;unknown;no
23;blue-collar;single;primary;no;8627;yes;no;unknown;3;jun;281;1;-1;0;unknown;no
34;management;married;tertiary;no;133;yes;no;unknown;8;may;65;1;-1;0;unknown;no
34;blue-collar;married;secondary;no;247;yes;yes;unknown;26;may;193;5;-1;0;unknown;no
49;services;married;secondary;no;1114;no;no;cellular;17;nov;283;1;-1;0;unknown;no
57;blue-collar;married;primary;no;1592;no;yes;unknown;20;jun;78;4;-1;0;unknown;no
59;retired;married;unknown;no;0;no;no;unknown;8;may;425;6;-1;0;unknown;no
57;admin.;married;tertiary;no;46;no;no;cellular;7;aug;238;2;-1;0;unknown;no
34;blue-collar;married;secondary;no;1221;yes;no;cellular;6;may;182;1;90;8;failure;no
61;management;married;secondary;no;985;no;no;cellular;18;aug;998;6;-1;0;unknown;yes
35;blue-collar;divorced;secondary;no;0;yes;no;unknown;8;may;477;1;-1;0;unknown;no
42;management;married;tertiary;no;520;no;no;cellular;4;nov;158;1;-1;0;unknown;no
57;services;married;tertiary;no;10;no;no;telephone;8;jul;320;3;-1;0;unknown;no
42;blue-collar;married;secondary;no;2157;yes;no;cellular;13;may;149;1;364;2;failure;no
53;retired;married;secondary;no;6095;yes;yes;cellular;14;may;410;5;-1;0;unknown;no
63;retired;married;tertiary;no;133;yes;no;cellular;13;feb;104;2;-1;0;unknown;no
47;self-employed;married;secondary;no;1121;no;no;unknown;20;jun;454;6;-1;0;unknown;no
54;services;married;secondary;no;88;yes;no;unknown;13;may;190;1;-1;0;unknown;no
45;admin.;married;secondary;no;0;no;no;cellular;19;aug;145;10;-1;0;unknown;no
28;management;single;tertiary;no;-328;yes;no;telephone;2;feb;318;2;-1;0;unknown;no
58;unemployed;married;secondary;no;610;yes;no;telephone;29;jul;246;2;-1;0;unknown;no
48;management;single;tertiary;no;414;no;no;cellular;21;jul;761;2;-1;0;unknown;no
35;management;divorced;tertiary;no;0;yes;no;telephone;29;oct;171;1;-1;0;unknown;yes
37;self-employed;married;tertiary;no;0;no;no;unknown;6;jun;143;1;-1;0;unknown;no
37;blue-collar;married;secondary;no;685;yes;no;unknown;6;jun;968;1;-1;0;unknown;no
37;management;married;primary;no;22856;no;no;cellular;2;jul;154;1;388;1;failure;no
25;services;single;secondary;no;-352;no;no;cellular;15;jul;246;1;-1;0;unknown;no
58;blue-collar;married;secondary;no;602;yes;no;cellular;13;may;201;1;-1;0;unknown;no
52;management;married;secondary;no;-588;yes;no;cellular;22;jul;81;4;-1;0;unknown;no
19;student;single;secondary;no;302;no;no;cellular;16;jul;205;1;-1;0;unknown;yes
59;blue-collar;married;secondary;no;5314;yes;no;cellular;5;may;200;3;-1;0;unknown;no
41;technician;married;secondary;no;64;yes;yes;unknown;8;may;210;2;-1;0;unknown;no
34;technician;single;tertiary;no;632;no;no;cellular;22;aug;215;10;-1;0;unknown;no
35;technician;single;secondary;no;5731;yes;no;cellular;4;may;164;2;167;4;other;no
41;technician;married;secondary;no;902;no;no;unknown;16;jun;35;6;-1;0;unknown;no
28;blue-collar;single;secondary;no;6307;yes;no;unknown;28;may;615;1;-1;0;unknown;no
53;management;divorced;secondary;no;112;no;yes;cellular;11;aug;246;3;-1;0;unknown;no
35;services;married;secondary;no;0;no;yes;telephone;9;jul;42;1;-1;0;unknown;no
33;admin.;single;tertiary;no;621;no;no;cellular;8;jul;217;1;-1;0;unknown;no
37;technician;single;secondary;no;435;yes;no;unknown;26;may;210;1;-1;0;unknown;no
32;technician;married;secondary;no;782;yes;no;unknown;26;may;116;4;-1;0;unknown;no
32;blue-collar;married;secondary;no;478;yes;no;unknown;3;jun;200;1;-1;0;unknown;no
54;services;married;unknown;no;7864;yes;no;unknown;15;may;145;4;-1;0;unknown;no
44;blue-collar;married;secondary;no;1910;yes;no;unknown;5;jun;41;1;-1;0;unknown;no
36;technician;divorced;tertiary;no;1174;yes;no;cellular;18;nov;192;2;-1;0;unknown;no
56;admin.;married;secondary;no;1270;yes;no;cellular;17;nov;80;2;165;2;other;no
30;management;single;tertiary;no;18;no;no;unknown;20;may;121;11;-1;0;unknown;no
36;blue-collar;married;secondary;no;141;yes;no;unknown;23;may;106;3;-1;0;unknown;no
43;management;married;tertiary;no;2886;no;no;cellular;20;nov;230;1;-1;0;unknown;no
40;technician;married;secondary;no;2715;yes;no;unknown;29;may;125;2;-1;0;unknown;no
32;technician;single;tertiary;no;1100;yes;yes;cellular;11;aug;67;1;-1;0;unknown;no
34;blue-collar;married;secondary;no;516;yes;yes;unknown;2;jun;26;1;-1;0;unknown;no
37;services;married;secondary;no;1;no;no;unknown;15;may;395;2;-1;0;unknown;no
28;admin.;single;secondary;no;775;no;no;cellular;29;jan;603;2;-1;0;unknown;no
35;unknown;married;primary;no;634;no;no;cellular;7;jul;185;2;-1;0;unknown;no
53;blue-collar;single;secondary;no;5715;no;no;cellular;28;jan;287;2;-1;0;unknown;no
60;admin.;married;unknown;no;1088;yes;no;cellular;26;may;149;1;-1;0;unknown;no
40;entrepreneur;married;secondary;no;1532;yes;yes;cellular;18;nov;173;7;-1;0;unknown;no
57;retired;married;primary;no;75;no;no;cellular;28;aug;118;2;-1;0;unknown;no
29;technician;single;secondary;no;103;no;no;unknown;19;may;314;1;-1;0;unknown;no
44;blue-collar;married;primary;no;134;yes;no;cellular;7;may;378;1;-1;0;unknown;no
41;admin.;single;secondary;no;748;no;no;telephone;21;nov;94;7;130;3;other;no
47;technician;married;secondary;no;1990;yes;yes;cellular;25;aug;108;4;-1;0;unknown;no
43;technician;married;tertiary;no;192;no;no;cellular;5;aug;203;2;-1;0;unknown;no
37;technician;single;secondary;no;267;no;no;cellular;13;may;121;1;-1;0;unknown;no
34;technician;single;tertiary;no;586;yes;no;unknown;16;may;489;2;-1;0;unknown;no
30;blue-collar;single;secondary;no;648;yes;yes;unknown;8;may;287;1;-1;0;unknown;no
57;entrepreneur;divorced;secondary;yes;25;yes;no;cellular;11;may;652;1;370;4;other;no
26;admin.;single;secondary;no;96;yes;no;cellular;13;may;612;2;348;3;other;no
34;management;married;tertiary;no;1116;yes;no;cellular;25;jul;53;5;-1;0;unknown;no
46;technician;divorced;secondary;no;-90;no;yes;telephone;17;oct;270;1;-1;0;unknown;yes
38;entrepreneur;married;tertiary;no;170;yes;no;cellular;18;may;442;1;-1;0;unknown;yes
37;technician;single;secondary;no;3665;no;no;cellular;12;aug;664;3;-1;0;unknown;yes
28;management;single;tertiary;no;2380;no;no;cellular;14;sep;394;2;-1;0;unknown;no
57;blue-collar;married;primary;no;179;no;no;unknown;9;jun;230;3;-1;0;unknown;no
39;management;married;tertiary;no;763;yes;no;cellular;11;may;877;7;300;2;other;yes
49;services;married;secondary;no;320;no;no;telephone;9;feb;1971;4;-1;0;unknown;yes
38;technician;married;secondary;no;1960;yes;no;cellular;21;aug;161;2;-1;0;unknown;no
27;blue-collar;married;secondary;no;818;yes;no;unknown;3;jun;188;5;-1;0;unknown;no
30;admin.;married;secondary;no;2678;yes;no;cellular;18;may;23;5;-1;0;unknown;no
38;admin.;married;tertiary;no;1980;no;no;cellular;5;aug;176;2;-1;0;unknown;no
36;management;married;tertiary;no;1582;no;no;telephone;3;feb;26;2;197;1;failure;no
38;retired;single;unknown;no;62;no;no;unknown;19;jun;212;1;-1;0;unknown;no
59;housemaid;married;primary;no;235;no;no;cellular;13;aug;119;2;-1;0;unknown;no
37;management;married;tertiary;no;489;yes;no;cellular;7;aug;205;5;-1;0;unknown;no
29;self-employed;married;tertiary;no;3931;yes;no;unknown;3;jun;73;4;-1;0;unknown;no
43;blue-collar;married;secondary;no;699;yes;yes;cellular;20;nov;1258;2;122;2;other;yes
33;technician;married;secondary;no;58;yes;no;telephone;29;aug;57;2;-1;0;unknown;no
54;housemaid;divorced;secondary;no;1327;no;no;unknown;5;jun;115;2;-1;0;unknown;no
55;services;married;secondary;no;557;no;no;unknown;19;jun;58;1;-1;0;unknown;no
32;technician;single;tertiary;no;741;yes;no;cellular;11;aug;238;1;-1;0;unknown;no
48;management;married;primary;no;3230;yes;no;telephone;20;nov;207;3;-1;0;unknown;no
33;management;single;tertiary;no;1439;yes;no;cellular;3;jun;178;2;-1;0;unknown;no
46;admin.;married;secondary;no;120;yes;no;unknown;14;may;20;11;-1;0;unknown;no
44;management;married;tertiary;no;1058;no;no;cellular;11;mar;188;3;-1;0;unknown;yes
47;blue-collar;married;primary;no;881;yes;no;cellular;14;may;143;1;370;2;failure;no
38;technician;married;secondary;no;6728;no;no;cellular;25;nov;232;1;96;4;success;yes
80;retired;married;secondary;no;462;no;no;cellular;7;dec;127;2;-1;0;unknown;no
40;self-employed;married;secondary;no;167;yes;yes;cellular;8;may;380;4;295;1;failure;no
43;entrepreneur;married;tertiary;no;1574;yes;no;cellular;19;nov;167;3;-1;0;unknown;no
32;technician;single;tertiary;no;1625;no;no;cellular;22;may;796;1;109;1;failure;yes
39;management;married;tertiary;no;562;no;no;cellular;13;sep;303;2;-1;0;unknown;no
33;technician;married;secondary;no;9305;yes;no;cellular;17;apr;407;2;-1;0;unknown;no
31;technician;single;secondary;no;35;no;yes;cellular;16;jul;229;1;-1;0;unknown;no
36;management;single;tertiary;no;0;no;no;cellular;11;aug;108;2;-1;0;unknown;no
35;management;single;tertiary;no;2486;yes;no;cellular;25;may;265;1;-1;0;unknown;no
25;services;single;secondary;no;368;no;no;telephone;25;jul;168;1;-1;0;unknown;no
33;management;single;secondary;no;1558;yes;no;cellular;17;apr;97;1;-1;0;unknown;no
23;blue-collar;single;primary;no;8627;yes;no;cellular;15;may;169;1;346;1;failure;no
31;management;single;tertiary;no;2590;no;no;cellular;23;sep;103;2;484;2;other;no
36;management;married;tertiary;no;0;yes;yes;unknown;3;jun;599;3;-1;0;unknown;no
44;technician;single;tertiary;no;900;yes;no;cellular;29;jan;322;2;-1;0;unknown;no
31;management;single;tertiary;no;385;yes;no;unknown;21;may;304;1;-1;0;unknown;no
55;blue-collar;married;primary;no;1649;yes;no;cellular;12;may;52;3;-1;0;unknown;no
51;housemaid;divorced;secondary;no;9228;no;no;cellular;18;jul;655;4;-1;0;unknown;yes
